player_id,player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5108778,T. Hupstead,F,24,5,12,0,1,1,5,3,6,9,0,3,4,6,5,11,Maryland-Eastern Shore,Morgan State,FALSE,TRUE,2024-02-17,A
5178891,D. Ellis,G,33,8,14,0,1,6,9,2,8,10,0,1,1,1,2,22,Maryland-Eastern Shore,Morgan State,FALSE,TRUE,2024-02-17,A
5108777,T. Nnadozie,G,31,4,11,1,4,0,2,1,4,5,1,1,0,0,2,9,Maryland-Eastern Shore,Morgan State,FALSE,TRUE,2024-02-17,A
5108775,D. Johnson,G,29,4,8,2,2,0,0,2,3,5,2,1,0,1,2,10,Maryland-Eastern Shore,Morgan State,FALSE,TRUE,2024-02-17,A
4898341,E. Wilson,G,23,1,4,1,2,1,6,0,1,1,2,1,0,1,3,4,Maryland-Eastern Shore,Morgan State,FALSE,TRUE,2024-02-17,A
5108776,V. Naboya,F,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,Maryland-Eastern Shore,Morgan State,FALSE,FALSE,2024-02-17,A
5106673,K. Okworogwo,F,10,1,3,1,2,2,2,0,3,3,0,0,0,2,2,5,Maryland-Eastern Shore,Morgan State,FALSE,FALSE,2024-02-17,A
5178894,I. Yaw,G,7,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,Maryland-Eastern Shore,Morgan State,FALSE,FALSE,2024-02-17,A
5178892,T. Mack,G,8,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,Maryland-Eastern Shore,Morgan State,FALSE,FALSE,2024-02-17,A
5178890,D. Claxton,G,11,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,Maryland-Eastern Shore,Morgan State,FALSE,FALSE,2024-02-17,A
4898269,C. Davis,G,19,1,4,0,1,2,2,0,3,3,0,0,0,2,2,4,Maryland-Eastern Shore,Morgan State,FALSE,FALSE,2024-02-17,A
NA,TEAM,NA,NA,24,59,5,15,12,26,12,30,42,6,7,5,14,21,65,Maryland-Eastern Shore,Morgan State,FALSE,FALSE,2024-02-17,A
