player_id,player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5108778,T. Hupstead,F,36,8,15,0,1,6,7,6,9,15,2,1,0,4,3,22,Maryland-Eastern Shore,Pennsylvania,TRUE,TRUE,2023-11-18,H
5178891,D. Ellis,G,35,5,9,0,1,2,5,0,3,3,2,0,0,1,1,12,Maryland-Eastern Shore,Pennsylvania,TRUE,TRUE,2023-11-18,H
5108775,D. Johnson,G,28,6,7,1,2,3,3,0,2,2,3,1,0,2,0,16,Maryland-Eastern Shore,Pennsylvania,TRUE,TRUE,2023-11-18,H
4898341,E. Wilson,G,32,4,11,3,7,0,0,2,2,4,3,0,0,1,3,11,Maryland-Eastern Shore,Pennsylvania,TRUE,TRUE,2023-11-18,H
4898269,C. Davis,G,37,6,12,4,7,0,0,0,0,0,1,1,0,4,2,16,Maryland-Eastern Shore,Pennsylvania,TRUE,TRUE,2023-11-18,H
5178889,M. Athian,F,5,0,2,0,1,0,0,0,1,1,0,1,0,1,1,0,Maryland-Eastern Shore,Pennsylvania,TRUE,FALSE,2023-11-18,H
5108776,V. Naboya,F,5,1,3,0,0,2,2,0,2,2,0,2,0,0,0,4,Maryland-Eastern Shore,Pennsylvania,TRUE,FALSE,2023-11-18,H
5106673,K. Okworogwo,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Maryland-Eastern Shore,Pennsylvania,TRUE,FALSE,2023-11-18,H
5178894,I. Yaw,G,9,0,1,0,0,0,0,0,1,1,0,1,0,0,3,0,Maryland-Eastern Shore,Pennsylvania,TRUE,FALSE,2023-11-18,H
5178892,T. Mack,G,11,0,4,0,4,0,0,0,1,1,1,0,0,1,1,0,Maryland-Eastern Shore,Pennsylvania,TRUE,FALSE,2023-11-18,H
5178890,D. Claxton,G,16,1,2,0,1,0,0,0,1,1,1,1,1,0,3,2,Maryland-Eastern Shore,Pennsylvania,TRUE,FALSE,2023-11-18,H
5108777,T. Nnadozie,G,9,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,Maryland-Eastern Shore,Pennsylvania,TRUE,FALSE,2023-11-18,H
NA,TEAM,NA,NA,31,67,8,24,13,17,10,25,35,14,9,1,15,19,83,Maryland-Eastern Shore,Pennsylvania,TRUE,FALSE,2023-11-18,H
