player_id,player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5108778,T. Hupstead,F,25,2,7,0,3,3,4,1,6,7,3,0,0,3,5,7,Maryland-Eastern Shore,VCU,FALSE,TRUE,2023-12-22,A
5178891,D. Ellis,G,23,2,9,0,0,0,2,2,1,3,0,1,1,2,0,4,Maryland-Eastern Shore,VCU,FALSE,TRUE,2023-12-22,A
5108777,T. Nnadozie,G,13,2,3,0,1,0,0,1,0,1,2,0,0,0,3,4,Maryland-Eastern Shore,VCU,FALSE,TRUE,2023-12-22,A
5108775,D. Johnson,G,21,1,3,0,0,1,2,2,2,4,1,1,0,3,2,3,Maryland-Eastern Shore,VCU,FALSE,TRUE,2023-12-22,A
4898269,C. Davis,G,18,0,8,0,5,0,0,1,2,3,1,2,1,0,2,0,Maryland-Eastern Shore,VCU,FALSE,TRUE,2023-12-22,A
5178889,M. Athian,F,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,2,Maryland-Eastern Shore,VCU,FALSE,FALSE,2023-12-22,A
5108776,V. Naboya,F,15,2,2,0,0,0,0,0,2,2,3,2,0,0,2,4,Maryland-Eastern Shore,VCU,FALSE,FALSE,2023-12-22,A
5178894,I. Yaw,G,13,2,4,0,0,1,2,1,2,3,0,1,0,0,0,5,Maryland-Eastern Shore,VCU,FALSE,FALSE,2023-12-22,A
5178892,T. Mack,G,26,4,9,4,8,0,0,0,3,3,0,0,0,0,2,12,Maryland-Eastern Shore,VCU,FALSE,FALSE,2023-12-22,A
5178890,D. Claxton,G,19,1,4,0,1,0,0,0,1,1,0,0,0,0,0,2,Maryland-Eastern Shore,VCU,FALSE,FALSE,2023-12-22,A
4898341,E. Wilson,G,23,2,5,1,1,3,5,0,1,1,2,0,0,0,3,8,Maryland-Eastern Shore,VCU,FALSE,FALSE,2023-12-22,A
NA,TEAM,NA,NA,19,57,5,20,8,15,10,22,32,12,7,2,10,19,51,Maryland-Eastern Shore,VCU,FALSE,FALSE,2023-12-22,A
