game_id,away,home,away_rank,home_rank,away_score,home_score
401187013,Maryland,Marquette,5,NA,84,63
401182607,Wake Forest,Arizona,NA,14,66,73
401169781,La Salle,Villanova,NA,22,72,83
401182565,Texas A&M,Fairfield,NA,NA,62,67
401170515,Campbell,North Dakota,NA,NA,58,56
401171930,Canisius,Mercer,NA,NA,76,66
401170933,Central Connecticut,UMass Lowell,NA,NA,71,73
401169981,Maine,UConn,NA,NA,40,64
401182604,Long Beach State,Pennsylvania,NA,NA,79,95
401176433,Pine Manor,Sacred Heart,NA,NA,57,101
401170033,Southern,Tulane,NA,NA,65,82
401170153,Maryland-Eastern Shore,Fordham,NA,NA,45,66
401169638,Rhode Island,West Virginia,NA,NA,81,86
401169868,George Washington,South Carolina,NA,NA,65,74
401170989,Vermont,Yale,NA,NA,52,65
401171870,Holy Cross,Hofstra,NA,NA,69,91
401166464,Montana,New Mexico,NA,NA,63,72
401182567,Temple,Davidson,NA,NA,66,53
401170154,Southern Illinois,Saint Louis,NA,NA,60,69
401175217,Southern Utah,Loyola Marymount,NA,NA,51,61
401182605,Charleston,UCF,NA,NA,56,77
401170604,UNC Wilmington,Stanford,NA,NA,54,72
401172050,Niagara,Norfolk State,NA,NA,65,61
401173679,Jackson State,Air Force,NA,NA,52,76
401173680,Utah Valley,Colorado State,NA,NA,61,92
401170393,Georgia Southern,Florida Gulf Coast,NA,NA,72,57
401166465,Portland State,Oregon State,NA,NA,76,81
401174463,UIC,Florida Atlantic,NA,NA,70,71
401170837,Binghamton,Loyola (MD),NA,NA,65,77
401168230,Bethune-Cookman,Georgia Tech,NA,NA,65,68
401187014,Harvard,USC,NA,NA,62,77
401182606,Providence,Pepperdine,NA,NA,80,77
401170605,San José St,UCLA,NA,NA,64,93
401175218,Incarnate Word,Portland,NA,NA,56,65
401175219,Omaha,Saint Mary's,NA,NA,66,75
401170152,St. Bonaventure,San Diego,NA,NA,70,61
401174430,Hawaii Pacific,Hawai'i,NA,NA,41,58
