game_id,date,opponent,location,team_score,opp_score,record
401597930,2023-11-06,Cal State Fullerton,H,83,57,1-0 (0-0)
401593950,2023-11-10,BYU,A,65,74,1-1 (0-0)
401597931,2023-11-14,Long Beach State,H,88,76,2-1 (0-0)
401588731,2023-11-17,Saint Mary's,N,79,54,3-1 (0-0)
401601492,2023-11-19,Washington,N,100,97,4-1 (0-0)
401581772,2023-11-25,California,N,76,67,5-1 (0-0)
401611812,2023-11-27,Point Loma Nazarene,H,71,51,6-1 (0-0)
401594114,2023-12-01,UC San Diego,A,63,62,7-1 (0-0)
401584446,2023-12-05,Grand Canyon,A,73,79,7-2 (0-0)
401597932,2023-12-09,UC Irvine,H,63,62,8-2 (0-0)
401597933,2023-12-19,University of Saint Katherine,H,91,57,9-2 (0-0)
401607347,2023-12-21,Stanford,H,74,60,10-2 (0-0)
401594653,2023-12-29,Gonzaga,A,84,74,11-2 (0-0)
401597935,2024-01-03,Fresno State,H,NA,NA,FS1
401597302,2024-01-06,UNLV,H,NA,NA,CBS
401597936,2024-01-09,San Jos̩ State,A,NA,NA,CBSSN
401597937,2024-01-13,New Mexico,A,NA,NA,CBS
401597938,2024-01-17,Nevada,H,NA,NA,
401597939,2024-01-20,Boise State,A,NA,NA,
401597940,2024-01-23,Wyoming,H,NA,NA,
401597941,2024-01-30,Colorado State,A,NA,NA,
401597942,2024-02-03,Utah State,H,NA,NA,
401594452,2024-02-06,Air Force,A,NA,NA,
401597943,2024-02-09,Nevada,A,NA,NA,
401597944,2024-02-13,Colorado State,H,NA,NA,
401597945,2024-02-16,New Mexico,H,NA,NA,
401597946,2024-02-20,Utah State,A,NA,NA,
401597947,2024-02-24,Fresno State,A,NA,NA,
401597948,2024-02-27,San Jos̩ State,H,NA,NA,
401597316,2024-03-05,UNLV,A,NA,NA,
401597949,2024-03-08,Boise State,H,NA,NA,
