game_id,away,home,away_rank,home_rank,away_score,home_score,date
401169795,Michigan State,Kentucky,1,2,62,69,2019-11-05
401168155,Kansas,Duke,3,4,66,68,2019-11-05
401168156,Louisville,Miami,5,NA,87,74,2019-11-05
401169796,North Florida,Florida,NA,6,59,74,2019-11-05
401166020,Holy Cross,Maryland,NA,7,71,95,2019-11-05
401175199,Alabama State,Gonzaga,NA,8,64,95,2019-11-05
401169778,Army,Villanova,NA,10,54,97,2019-11-05
401168441,Wagner,Seton Hall,NA,12,71,105,2019-11-05
401169597,Eastern Illinois,Texas Tech,NA,13,60,85,2019-11-05
401170001,South Carolina State,Memphis,NA,14,64,97,2019-11-05
401170555,Fresno State,Oregon,NA,15,57,71,2019-11-05
401169593,Central Arkansas,Baylor,NA,16,61,105,2019-11-05
401166408,Montana State,Utah State,NA,17,73,81,2019-11-05
401169787,Jacksonville,Xavier,NA,19,57,76,2019-11-05
401175202,Saint Mary's,Wisconsin,20,NA,65,63,2019-11-05
401169797,Georgia Southern,Auburn,NA,24,74,83,2019-11-05
401170102,St. Francis (PA),VCU,NA,25,58,72,2019-11-05
401176052,Maryville TN,Middle Tennessee,NA,NA,61,119,2019-11-05
401172973,Champion Christian College,Lamar,NA,NA,40,86,2019-11-05
401170038,Houston Baptist,Tulsa,NA,NA,72,80,2019-11-05
401175752,Washington Adventist,Howard,NA,NA,71,68,2019-11-05
401170093,Princeton,Duquesne,NA,NA,67,94,2019-11-05
401173059,Centenary,Northwestern State,NA,NA,57,84,2019-11-05
401175117,Central State (OH),Wright State,NA,NA,77,96,2019-11-05
401171954,Bucknell,Fairfield,NA,NA,68,64,2019-11-05
401166015,Appalachian State,Michigan,NA,NA,71,79,2019-11-05
401169802,UNC Asheville,Tennessee,NA,NA,63,78,2019-11-05
401170094,Long Island University,Rhode Island,NA,NA,65,76,2019-11-05
401170858,Hartford,Central Connecticut,NA,NA,74,59,2019-11-05
401170967,Yale,Stony Brook,NA,NA,74,69,2019-11-05
401171797,Bridgewater,Delaware,NA,NA,51,97,2019-11-05
401175789,North Carolina A&T,UNC Greensboro,NA,NA,50,83,2019-11-05
401175897,Flagler,Florida Atlantic,NA,NA,81,92,2019-11-05
401176092,Erskine,Wofford,NA,NA,63,86,2019-11-05
401176426,FDU-Florham,Fairleigh Dickinson,NA,NA,52,101,2019-11-05
401180733,Valley Forge,UMBC,NA,NA,46,134,2019-11-05
401175025,Samford,Morehead State,NA,NA,86,90,2019-11-05
401175114,Cincinnati Clermont,Northern Kentucky,NA,NA,55,105,2019-11-05
401175115,Goshen College,Oakland,NA,NA,66,94,2019-11-05
401168154,Virginia Tech,Clemson,NA,NA,67,60,2019-11-05
401166018,Western Illinois,Indiana,NA,NA,65,98,2019-11-05
401166021,Maryland-Eastern Shore,Penn State,NA,NA,46,84,2019-11-05
401170095,Bradley,Saint Joseph's,NA,NA,81,86,2019-11-05
401169986,VMI,East Carolina,NA,NA,68,80,2019-11-05
401168423,Sacred Heart,Providence,NA,NA,60,106,2019-11-05
401169800,Western Carolina,Georgia,NA,NA,72,91,2019-11-05
401170098,Navy,George Mason,NA,NA,55,68,2019-11-05
401170099,George Washington,Towson,NA,NA,58,72,2019-11-05
401170100,UMass Lowell,UMass,NA,NA,64,79,2019-11-05
401170833,Binghamton,Cornell,NA,NA,64,84,2019-11-05
401170948,Curry College,New Hampshire,NA,NA,29,93,2019-11-05
401171013,Campbell,Coastal Carolina,NA,NA,75,74,2019-11-05
401171424,Furman,Gardner-Webb,NA,NA,70,63,2019-11-05
401171466,William & Mary,High Point,NA,NA,70,56,2019-11-05
401171486,Marymount VA,Longwood,NA,NA,51,73,2019-11-05
401172033,Monmouth,Lehigh,NA,NA,66,62,2019-11-05
401172071,Rider,Coppin State,NA,NA,91,84,2019-11-05
401172259,Brown,Bryant,NA,NA,73,71,2019-11-05
401172385,Johnson & Wales (NC),UNC Wilmington,NA,NA,83,103,2019-11-05
401172414,Northeastern,Boston University,NA,NA,72,67,2019-11-05
401172553,Malone University,Akron,NA,NA,64,81,2019-11-05
401172554,Tiffin,Bowling Green,NA,NA,73,94,2019-11-05
401172555,Defiance,Ball State,NA,NA,43,87,2019-11-05
401172737,Michigan Dearborn,Central Michigan,NA,NA,62,102,2019-11-05
401173189,MIT,Harvard,NA,NA,27,84,2019-11-05
401171687,South Carolina Upstate,Charleston,NA,NA,55,74,2019-11-05
401174062,Chattanooga,Eastern Kentucky,NA,NA,68,79,2019-11-05
401171828,Mars Hill,Elon,NA,NA,84,90,2019-11-05
401171401,Columbia International,Charleston Southern,NA,NA,71,99,2019-11-05
401170096,Ohio,St. Bonaventure,NA,NA,65,53,2019-11-05
401170340,Rhodes College,Lipscomb,NA,NA,55,104,2019-11-05
401176393,Paul Quinn,Sam Houston State,NA,NA,57,95,2019-11-05
401172080,American,Siena,NA,NA,80,96,2019-11-05
401175116,Thiel College,Youngstown St,NA,NA,53,101,2019-11-05
401175027,St. Louis,UT Martin,NA,NA,48,106,2019-11-05
401174693,Louisiana College,UL Monroe,NA,NA,41,64,2019-11-05
401174933,UT Rio Grande Valley,South Dakota State,NA,NA,57,70,2019-11-05
401175029,Tennessee Tech,Western Kentucky,NA,NA,64,76,2019-11-05
401175113,Concordia University (WI),Milwaukee,NA,NA,62,72,2019-11-05
401170025,Drexel,Temple,NA,NA,62,70,2019-11-05
401176593,Oklahoma Christian,North Texas,NA,NA,40,79,2019-11-05
401175988,Delta State,Southern Miss,NA,NA,71,90,2019-11-05
401169798,Pennsylvania,Alabama,NA,NA,81,80,2019-11-05
401168405,Loyola (MD),Marquette,NA,NA,53,88,2019-11-05
401169596,North Dakota State,Kansas State,NA,NA,54,67,2019-11-05
401169799,Rice,Arkansas,NA,NA,43,91,2019-11-05
401174691,Loyola New Orleans,Louisiana,NA,NA,67,95,2019-11-05
401174694,Texas Dallas,UT Arlington,NA,NA,50,84,2019-11-05
401175026,Alabama A&M,Tennessee State,NA,NA,66,106,2019-11-05
401176394,Spring Hill,New Orleans,NA,NA,58,114,2019-11-05
401171628,UC Davis,Loyola Chicago,NA,NA,48,82,2019-11-05
401172278,Columbia,Lafayette,NA,NA,63,65,2019-11-05
401173606,Little Rock,Missouri State,NA,NA,67,66,2019-11-05
401173629,Illinois Wesleyan,Southern Illinois,NA,NA,48,76,2019-11-05
401166019,Cleveland State,Minnesota,NA,NA,50,85,2019-11-05
401166016,Nicholls,Illinois,NA,NA,70,78,2019-11-05
401169594,Mississippi Valley State,Iowa State,NA,NA,74,110,2019-11-05
401169595,UTSA,Oklahoma,NA,NA,67,85,2019-11-05
401170006,Jacksonville State,SMU,NA,NA,65,74,2019-11-05
401170016,Arkansas-Pine Bluff,South Florida,NA,NA,41,70,2019-11-05
401169801,Florida International,Mississippi State,NA,NA,69,77,2019-11-05
401166411,Northern Colorado,Texas,NA,NA,45,69,2019-11-05
401170101,Florida Gulf Coast,Saint Louis,NA,NA,67,89,2019-11-05
401170339,Trinity Baptist,Stetson,NA,NA,26,84,2019-11-05
401170055,Omaha,Wichita State,NA,NA,54,68,2019-11-05
401174460,Olivet Nazarene,UIC,NA,NA,72,75,2019-11-05
401173618,Old Dominion,Northern Iowa,NA,NA,53,58,2019-11-05
401172556,Toledo,Valparaiso,NA,NA,77,79,2019-11-05
401181600,Judson College,Chicago State,NA,NA,60,103,2019-11-05
401176304,Jarvis Christian,Prairie View A&M,NA,NA,62,100,2019-11-05
401175028,Quincy,SIU-Edwardsville,NA,NA,52,61,2019-11-05
401173878,Oakland City,Austin Peay,NA,NA,67,110,2019-11-05
401172933,Arlington Baptist,Abilene Christian,NA,NA,39,90,2019-11-05
401168157,Georgia Tech,NC State,NA,NA,82,81,2019-11-05
401175780,Greensboro,Norfolk State,NA,NA,59,100,2019-11-05
401175739,West New Mexico,New Mexico State,NA,NA,46,92,2019-11-05
401175998,New Mexico Highlands,UTEP,NA,NA,70,93,2019-11-05
