number,name,position,height,weight,class,hometown,player_image
0,Hunter McIntosh,G,"6' 2""",180 lbs,SR,"Snellville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592948.png
1,Tyler Powell,G,"6' 5""",220 lbs,SO,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4684146.png
2,Jarod Lucas,G,"6' 4""",195 lbs,SR,"Hacienda Heights, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431765.png
3,Trey Pettigrew,G,"6' 3""",175 lbs,FR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4712835.png
5,Darrion Williams,F,"6' 6""",210 lbs,FR,"Las Vegas, NV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4937074.png
10,Snookey Wigington,G,"5' 8""",140 lbs,FR,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107754.png
11,Nick Davidson,F,"6' 8""",210 lbs,FR,"Santa Ana, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4699440.png
13,Kenan Blackshear,G,"6' 6""",215 lbs,SR,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592846.png
14,Tre Coleman,F,"6' 7""",185 lbs,JR,"Jeffersonville, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433217.png
20,Daniel Foster,G,"6' 6""",185 lbs,JR,"Melbourne, VIC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702876.png
23,Michael Folarin,C,"6' 11""",210 lbs,SO,"London, England",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897854.png
34,John Flannigan,F,"6' 8""",175 lbs,FR,"Concord, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107755.png
42,K.J. Hymes,F,"6' 10""",210 lbs,SR,"Phoenix, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397343.png
50,Will Baker,C,"7' 0""",245 lbs,JR,"Austin, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431691.png
