player_id,number,name,position,height,weight,class,hometown,player_image
4897713,0,Jamarii Thomas,G,"6' 0""",185 lbs,SO,"Greensboro, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897713.png
4684159,1,Eric Van Der Heijden,F,"6' 9""",215 lbs,SO,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4684159.png
4592975,2,Shykeim Phillips,G,"6' 2""",185 lbs,SR,"Winterville, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592975.png
4431974,3,Maleeck Harden-Hayes,G,"6' 7""",195 lbs,SR,"Moorhead, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431974.png
5106731,4,Nolan Hodge,G,"6' 7""",180 lbs,FR,"Greensboro, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106731.png
5106732,5,Noah Ross,G,"6' 7""",200 lbs,FR,"Apex, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106732.png
4702775,10,Jamahri Harvey,G,"6' 4""",170 lbs,JR,"Fayetteville, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702775.png
4278286,12,Victor Enoh,C,"6' 8""",250 lbs,SR,"Decatur, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278286.png
4897714,13,Trazarien White,F,"6' 6""",190 lbs,SO,"Mansfield, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897714.png
5106733,14,Riley Berkoff,G,"6' 4""",180 lbs,FR,"Chapel Hill, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106733.png
4897715,21,Khamari McGriff,F,"6' 8""",200 lbs,FR,"Tallahassee, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897715.png
4396804,23,Amari Kelly,F,"6' 9""",225 lbs,SR,"Norcross, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396804.png
4897716,24,Makoa Surigao,G,"6' 2""",195 lbs,SO,"Wilmington, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897716.png
4573135,30,Nick Farrar,G,"6' 7""",230 lbs,JR,"Apex, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4573135.png
4702932,55,Donovan Newby,G,"6' 1""",185 lbs,JR,"Chicago Heights, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702932.png
