game_id,date,opponent,location,team_score,opp_score,record
401168154,2019-11-05,Clemson,A,67,60,1-0 (1-0)
401168165,2019-11-08,Coppin State,H,74,42,2-0 (1-0)
401168181,2019-11-13,South Carolina Upstate,H,80,57,3-0 (1-0)
401168192,2019-11-16,Lehigh,H,79,53,4-0 (1-0)
401168203,2019-11-20,Delaware State,H,100,64,5-0 (1-0)
401168218,2019-11-25,Michigan State,N,71,66,6-0 (1-0)
401182626,2019-11-26,Dayton,N,62,89,6-1 (1-0)
401170519,2019-12-06,Duke,H,NA,NA,
401168247,2019-12-11,Chattanooga,H,NA,NA,
401168256,2019-12-15,Gardner-Webb,H,NA,NA,ACCNX
401168273,2019-12-21,VMI,H,NA,NA,
401168284,2019-12-29,Maryland-Eastern Shore,H,NA,NA,ACCNX
401168473,2020-01-04,Virginia,A,NA,NA,ACCNX
401168535,2020-01-07,Syracuse,A,NA,NA,
401168547,2020-01-11,NC State,H,NA,NA,ACCNX
401168548,2020-01-14,Wake Forest,A,NA,NA,
401168537,2020-01-18,Syracuse,H,NA,NA,ACCNX
401168494,2020-01-22,North Carolina,H,NA,NA,
401168549,2020-01-25,Boston College,A,NA,NA,
401168550,2020-01-28,Miami,A,NA,NA,
401168525,2020-02-01,Florida State,H,NA,NA,ACCNX
401168551,2020-02-04,Georgia Tech,A,NA,NA,
401168552,2020-02-08,Boston College,H,NA,NA,ACCNX
401168553,2020-02-15,Pittsburgh,H,NA,NA,
401168554,2020-02-19,Miami,H,NA,NA,ACCNX
401168368,2020-02-22,Duke,A,NA,NA,
401168488,2020-02-26,Virginia,H,NA,NA,
401168519,2020-03-01,Louisville,A,NA,NA,
401168555,2020-03-04,Clemson,H,NA,NA,
401168556,2020-03-07,Notre Dame,A,NA,NA,
